E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1940,HT113a  ,1940,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1950,HT113a  ,1950,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1960,HT113a  ,1960,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1970,HT113a  ,1970,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1980,HT113a  ,1980,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT113a  1990,HT113a  ,1990,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1792,HT204a  ,1792,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1800,HT204a  ,1800,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1810,HT204a  ,1810,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1820,HT204a  ,1820,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1830,HT204a  ,1830,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1840,HT204a  ,1840,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1850,HT204a  ,1850,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1860,HT204a  ,1860,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1870,HT204a  ,1870,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1880,HT204a  ,1880,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1890,HT204a  ,1890,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1900,HT204a  ,1900,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1910,HT204a  ,1910,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1920,HT204a  ,1920,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1930,HT204a  ,1930,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1940,HT204a  ,1940,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1950,HT204a  ,1950,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1960,HT204a  ,1960,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1970,HT204a  ,1970,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1980,HT204a  ,1980,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT204a  1990,HT204a  ,1990,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1852,HT206a  ,1852,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1860,HT206a  ,1860,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1870,HT206a  ,1870,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1880,HT206a  ,1880,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1890,HT206a  ,1890,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1900,HT206a  ,1900,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1910,HT206a  ,1910,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1920,HT206a  ,1920,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1930,HT206a  ,1930,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1940,HT206a  ,1940,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1950,HT206a  ,1950,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1960,HT206a  ,1960,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1970,HT206a  ,1970,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1980,HT206a  ,1980,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT206a  1990,HT206a  ,1990,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1759,HT208a  ,1759,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1760,HT208a  ,1760,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1770,HT208a  ,1770,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1780,HT208a  ,1780,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1790,HT208a  ,1790,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1800,HT208a  ,1800,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1810,HT208a  ,1810,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1820,HT208a  ,1820,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1830,HT208a  ,1830,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1840,HT208a  ,1840,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1850,HT208a  ,1850,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1860,HT208a  ,1860,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1870,HT208a  ,1870,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1880,HT208a  ,1880,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1890,HT208a  ,1890,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1900,HT208a  ,1900,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1910,HT208a  ,1910,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1920,HT208a  ,1920,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1930,HT208a  ,1930,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1940,HT208a  ,1940,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1950,HT208a  ,1950,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1960,HT208a  ,1960,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1970,HT208a  ,1970,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1980,HT208a  ,1980,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT208a  1990,HT208a  ,1990,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1716,HT213a  ,1716,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1720,HT213a  ,1720,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1730,HT213a  ,1730,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1740,HT213a  ,1740,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1750,HT213a  ,1750,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1760,HT213a  ,1760,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1770,HT213a  ,1770,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1780,HT213a  ,1780,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1790,HT213a  ,1790,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1800,HT213a  ,1800,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1810,HT213a  ,1810,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1820,HT213a  ,1820,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1830,HT213a  ,1830,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1840,HT213a  ,1840,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1850,HT213a  ,1850,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1860,HT213a  ,1860,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1870,HT213a  ,1870,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1880,HT213a  ,1880,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1890,HT213a  ,1890,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1900,HT213a  ,1900,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1910,HT213a  ,1910,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1920,HT213a  ,1920,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1930,HT213a  ,1930,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1940,HT213a  ,1940,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1950,HT213a  ,1950,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1960,HT213a  ,1960,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1970,HT213a  ,1970,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1980,HT213a  ,1980,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213a  1990,HT213a  ,1990,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213b  1781,HT213b  ,1781,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213b  1790,HT213b  ,1790,0
E:/gdp_temperature_project/results/treering_data_width\11834\864602848_2018-07-09\data\pub\data\paleo\treering\measurements\northamerica\usa\nc020.rwl,HT213b  1800,HT213b  ,1800,0
